url,country,title,company,location,category,work_type,description
https://id.jobstreet.com/job/85097252?type=standard&ref=search-standalone&origin=cardTitle#sol=2460c640a9c56dd0ee5b7233284233fd26b75c84,indonesia,Data Analyst,Katamata Group,"Central Jakarta, Jakarta","Mathematics, Statistics & Information Sciences (Science & Technology)",Full time,"- Membuat analisa terkait gudang
- membuat data terkait penjualan setiap produk
- membuat data terkait rekap penjualan setiap bulannya
- membuat rekap data terkait kebutuhan dan stock yang tersedia"
https://id.jobstreet.com/job/85586919?type=standard&ref=search-standalone&origin=cardTitle#sol=56c0bcba5c6e81de7add472143e2b6b52f8ef4b2,indonesia,Data Analyst,Indesso,"Cileungsi, West Java","Mathematics, Statistics & Information Sciences (Science & Technology)",Full time,"Responsibilities : 
Gathering data, interpreting the statistics, writing reports, and designing charts and graphs.
Managing master data, including creation, updates, and deletion.
Processing confidential data and information according to guidelines.
Helping develop reports and analysis
Supporting the data of sample request in identifying and revising reporting requirements
Requirements : 
Bachelor Degree from Statistic / Mathematic / Industrial Engineering / related major 
Min. 1 year working experience as Data Analyst, fresh graduate with internship experience in the same role are very welcome to apply
Advanced skill in Ms.Office (Ms. Word, Ms. Excel, Ms. Power Point)
Good analytical thinking and attention to detail
Placement in Cileungsi plant, Cibubur area, West Java"
https://id.jobstreet.com/job/85633703?type=standard&ref=search-standalone&origin=cardTitle#sol=1b576b6b1671fb7413928d52d5a21d28e3e389b5,indonesia,Junior Data Analyst,PT Nityo Infotech,"South Jakarta, Jakarta",Analysis & Reporting (Banking & Financial Services),Contract/Temp,"Core Responsibilities:
-Provide first-level (Tier 1) support for data products (dashboards, reports, pipelines), including proactive monitoring, issue triaging, and documentation.
-Conduct initial investigation and debugging of operational issues, and escalate to relevant stakeholders when needed.
-Understand and translate business requirements into data deliverables by collaborating with internal team members and subject matter experts.
-Support the maintenance and enhancement of existing dashboards, data models, and reporting pipelines.
-Prepare and deliver routine reports and ad-hoc data requests in a timely and accurate manner.
-Contribute to improving documentation, playbooks, and operational processes to enhance the scalability of our support model.
Required Qualifications:
Bachelor’s or Master’s degree in Analytics, Statistics, Computer Science, Engineering, or a related field.
-1–3 years of work experience or multiple internships in Analytics, Business Intelligence, or Data Science, preferably in a tech, internet, or direct-to-consumer company.
-Proficient in SQL for querying large and complex datasets.
-Have foundation in ETL (Extract, Transform, Load) processes is a plus -Hands-on experience with data visualization tools, preferably Power BI (or Tableau/Data Studio).
-Strong attention to detail, problem-solving skills, and ability to work under pressure with minimal supervision.
-Excellent communication skills—capable of conveying technical concepts to business audiences.
Preferred Qualifications:
-Familiarity with Big Data tools such as Spark, PySpark, or Databricks.
-Experience with Large Language Models (LLMs) and how to leverage them to streamline analysis or operational tasks.
-Exposure to business strategy or consulting roles is a plus."
https://id.jobstreet.com/job/85603379?type=standard&ref=search-standalone&origin=cardTitle#sol=4c80bd0e00e3a26aff7dcb2f08fc62aec02aac1d,indonesia,Manufacturing Data Analyst,PT Eka Bogainti,"East Jakarta, Jakarta","Analysis & Reporting (Manufacturing, Transport & Logistics)",Full time,"Job Description:
Collect, analyze and interpret complex data to identify trends, patterns and opportunities for the business
Collaborate closely with the director and senior leadership team to translate data into actionable recommendations
Design and develop data visualisation, reports and dashboards to communicate insights effectively
Support the implementation of data-driven decision making across the organization
Proactively identify areas for process improvement and optimization
Contribute to the development of data management and governance frameworks
Job Requirements:
Bachelor degree in a quantitative field such as Industrial Engineering, Statistics, or Mathematics
Proven experience as a data analyst or in a similar analytical role, preferably from manufacture industry 
Strong proficiency in data collection, analysis and interpretation using tools such as SQL, Excel, PowerBI or Tableau
Excellent problem-solving and critical thinking skills, with the ability to translate complex data into clear and actionable insights"
https://id.jobstreet.com/job/85139885?type=standard&ref=search-standalone&origin=cardTitle#sol=2b1f04daaa9f4b9112637be6b87e8aab18c08816,indonesia,Data Analyst,PT YUXI Jayatama Indonesia,"North Jakarta, Jakarta","Mathematics, Statistics & Information Sciences (Science & Technology)",Full time,"About us :
YUXI   JAYATAMA  is  an  Multi-Channel  Network (MCN) company  under  the Sands Group Indonesia with 9 business units such as Oppo, J&T Express, J&T Cargo, Y.O.U, Makuku, Olike, Jet Commerce, Fullmoon, Tomoro Cafe.
We provides services for brands in marketing planning, promotion, Brand Awareness, Campaign and assisting in finding the right creators for brands.
In  less  than  1  year,  Yuxi  have  achieved  several  significant milestones, such as number 1 MCN in Mom and Baby category on Tiktok, TOP 3 MCN in Tiktok, Shopee MCN Partner from October 2023 until now.

Data Analyst:

Job Responsibility: 
Collect, consolidate, and manage data from TikTok Affiliate, TAP, Shopee Affiliate, and other e-commerce platforms to uncover performance trends, identify growth opportunities, and generate insights that drive strategic actions.
Ensure data integrity, accuracy, and consistency across different sources.
Build and automate dashboards to monitor performance metrics such as CTR, conversion rate, GMV, commission, and ROI across each platform/channel, using Google Sheet or Feishu
Generate regular performance reports and provide relevant insights for all functions.
Analyze sales trends, content performance, and campaign effectiveness to deliver strategic recommendations.
Collaborate with creative, Business Development, and operations teams to identify analytics needs and growth opportunities.
Provide ad hoc analysis based on stakeholder requests (e.g., specific campaign performance, creator content analysis, etc.).
Job Requirements:
Fluency in English, both written and spoken, is required.
Bachelor’s degree in Statistics, Mathematics, Industrial Engineering, Computer Science, or a related field.
Minimum 1–2 years of experience as a Data Analyst or Business Analyst, preferably in digital, e-commerce, or MCN industries.
Experienced in using Google Sheets or Feishu (Chinese Google Sheet alternative); familiarity with other analytical tools such as SQL, Power BI, Tableau, or similar platforms is a strong advantage
Proficient in data visualization and reporting.
Familiarity with APIs, data pipelines, and platform integrations. Experience in navigating TikTok or Shopee Affiliate dashboards and extracting performance insights is a strong plus.
Strong business acumen and the ability to translate complex data into actionable insights."
https://id.jobstreet.com/job/85633038?type=standard&ref=search-standalone&origin=cardTitle#sol=18484669f64f6b159886bfdd6b41e84b57c4a564,indonesia,IT Data Analyst Jr Manager,PT. Agrinesia Raya,"Bogor, West Java",Business/Systems Analysts (Information & Communication Technology),Full time,"Job Description
Develop, design, and maintain Power BI reports and dashboards to support business needs.
Analyze large datasets, identify trends, and provide actionable insights.
Collaborate with stakeholders to understand business requirements and provide data-driven solutions.
Develop and manage ETL processes using SSIS or similar tools to ensure the smooth extraction, transformation, and loading of data.
Perform data quality checks and troubleshoot any data issues.
Automate reporting and improve efficiency in data processes.
Provide support and training for team members on data tools and reporting best practices.
Continuously improve reporting processes, automation, and system integration.
Qualification
Bachelor's degree in Computer Science, Information Systems, Mathematics, or a related field (preferred but not required)
Minimum 2 years of experience working with Power BI, including report/dashboard development and data visualization.
At least 1 year of experience using SSIS or similar ELT/ETL tools for data extraction, transformation, and loading.
Strong SQL skills for querying and manipulating data from relational databases.
Experience with data modeling, DAX, and Power Query.
Knowledge of data warehousing and data integration processes.
Excellent analytical, problem-solving, and communication skills.
Ability to work independently and in a team environment.
Experience with cloud platforms, AI/ML applications for data analysis and automation
Familiarity with other data tools such as Tableau, QlikView, or similar.
Knowledge of scripting languages like Python or R."
https://id.jobstreet.com/job/85580328?type=standard&ref=search-standalone&origin=cardTitle#sol=5acc88ed4c3867c077c99559a857f185a20896e6,indonesia,Data Analyst Specialist,PT Richeese Kuliner Indonesia,"Bandung, West Java",Business/Systems Analysts (Information & Communication Technology),Full time,"Job Description:
Doing data Selection & Preparation and Data Analysis using different data
Coordination with data providers
Collect and ensure the data used is as needed
Process data as needed
Documenting and managing databased statistics
Create statistical reports
 Requirement:
Candidate must possess at least a Bachelor's Degree in Mathematics, or Statistic, with a GPA minimum 3.00
Maximum age 30 years old
At least 2 years of working experience as a data analyst specialist
Having ability in Matlab, R, and Visual Basic Applications
Good Skill and knowledge of using statistical analysis methods such as clustering, regression, and classification.
Has knowledge of statistics and modeling
Adaptable to dynamic work environment
Placement Head Office Bandung"
https://id.jobstreet.com/job/85633431?type=standard&ref=search-standalone&origin=cardTitle#sol=f45142ff720ede1c5dd2ce52714a52a53fb42ef8,indonesia,Data Analyst,PT. INTERINDO BARA UTAMA,Jakarta,"Mathematics, Statistics & Information Sciences (Science & Technology)",Part time,"Tugas dan Tanggung Jawab:
Mengumpulkan, membersihkan, dan mengolah data.
Melakukan analisis data untuk mendukung pengambilan keputusan strategis perusahaan.
Menyusun laporan dan visualisasi data menggunakan tools seperti Excel, SQL, Power BI, atau Tableau.
Mengidentifikasi tren, pola, dan insight dari data untuk meningkatkan efisiensi operasional atau kinerja bisnis.
Bekerja sama dengan tim lintas fungsi (marketing, operasional, manajemen, dll.) untuk memahami kebutuhan data.
Membuat model prediktif sederhana atau analisis statistik sesuai kebutuhan.
Menyimpan dan mengelola database perusahaan dengan struktur yang rapi dan mudah diakses.
Menyajikan hasil analisis kepada manajemen dalam bentuk laporan yang ringkas dan mudah dipahami.
Kualifikasi:
Pendidikan minimal S1 di bidang Statistika, Matematika, Ilmu Komputer, Ekonomi, atau bidang terkait.
Memiliki pengalaman minimal 1 tahun di bidang analisis data (fresh graduate dipertimbangkan).
Menguasai Microsoft Excel dan software analisis data.
Mampu berpikir logis, analitis, dan memiliki perhatian terhadap detail.
Mampu bekerja secara mandiri maupun dalam tim.
Komunikatif dan mampu menjelaskan data secara jelas kepada pihak non-teknis.
Keuntungan (Opsional):
Kesempatan berkembang dalam bidang analitik dan teknologi data.
Lingkungan kerja yang kolaboratif dan dinamis.
Tunjangan dan bonus berdasarkan performa."
https://id.jobstreet.com/job/85629784?type=standard&ref=search-standalone&origin=cardTitle#sol=cca9a04727ed550044c119dda445a7bb16b2644c,indonesia,Data Analyst,Private Advertiser,"South Jakarta, Jakarta",Database Development & Administration (Information & Communication Technology),Full time,"Key Responsibilities:
1. Analyze sales trends, channel performance, and distributor data across regions and product categories.
2. Identify growth opportunities and underperforming areas based on quantitative insights.
3. Design, build, and automate dashboards and sales performance reports using Excel, Power BI, Tableau, or similar tools.
4. Assist with demand forecasting and sales planning by using historical data and predictive models.
5. Support the sales team with insights for setting targets and territory planning.
6. Track product availability, stock turnover, and order fill rates at distributor and retail levels.
Qualifications:
1. Bachelor’s degree in Business Analytics, Statistics, Economics, Data Science, or a related field.
2. Min 2 years of experience in data analysis, preferably within a trade sales or commercial environment.
3. Proficient in Excel (pivot tables, VLOOKUP, advanced formulas), and experienced with BI tools (e.g., Power BI, Tableau).
4. Strong SQL skills and familiarity with ERP/CRM systems (SAP, Oracle, Salesforce) is a plus.
5. Solid understanding of sales KPIs, trade marketing concepts, and retail distribution.
6. Strong analytical and problem-solving abilities.
7. Ability to present complex data in a clear, actionable format.
8. Strong communication skills to engage with both technical and non-technical teams."
https://id.jobstreet.com/job/85531806?type=standard&ref=search-standalone&origin=cardTitle#sol=a571889864f03b3d172008503bf732ab370416a4,indonesia,Quality Control Data Analyst,PT Santos Jaya Abadi,"Karawang, West Java","Quality Assurance & Control (Manufacturing, Transport & Logistics)",Full time,"Quality Control Data Analyst bertanggung jawab mengawasi dan memastikan seluruh laporan pengecekan quality control yang digunakan telah melalui proses validasi yang akurat, konsisten, dan sesuai standar, serta memberikan rekomendasi/ide pengembangan sehingga kegiatan operasional QC lebih efektif dan efisien
Persyaratan
Pendidikan S1 Statistik / Teknologi Pangan / Teknik Kimia / Teknik Industri
Menguasai alat analisis data (misal: Excel, SQL, Python/R (nilai tambah), BI tools seperti (Power BI/Tableau dan software statistik seperti SPSS/SAS)
Memiliki kemampuan analisis dan problem solving, teliti dan mampu bekerja dalam tim lintas fungsi
Pengalaman dalam pembuatan dashboard dan pelaporan data
Kemampuan komunikasi dan kepemimpinan yang baik"
https://id.jobstreet.com/job/85633642?type=standard&ref=search-standalone&origin=cardTitle#sol=65b14448faee7fdab4a272e1b167b796a6503423,indonesia,Lead Data Analyst,PT Tawada Healthcare,"West Jakarta, Jakarta",Database Development & Administration (Information & Communication Technology),Full time,"About the role

PT Tawada Healthcare is seeking an exceptional Data Analyst to join our dynamic team in West Jakarta. As a Data Analyst, you will play a crucial role in extracting, analysing and interpreting complex data sets to drive informed business decisions and creating strategic dashboards for the company's Business Development & Strategy purposes.
What you'll be doing
Collect, organise and analyse large data sets from multiple sources
Develop and implement data models and reporting dashboards to provide actionable insights
Translate data into meaningful and understandable reports and presentations
Collaborate with cross-functional teams to identify and solve business challenges
Stay up-to-date with the latest data analysis tools and techniques
Continuously improve data quality, processes and workflows
What we're looking for
Bachelor's or Master's degree in a quantitative field such as Statistics, Mathematics, Computer Science or a related discipline
Minimum 5 years of experience as a Data Analyst or in a similar role
Proficient in data manipulation, analysis and visualisation using tools such as SQL, Python, Excel, Tableau or Power BI
Strong analytical and problem-solving skills with the ability to drive insights from complex data sets
Experience in communicating technical information to non-technical stakeholders
Familiarity with data warehousing, data mining and data modelling concepts
Exceptional attention to detail and a keen eye for identifying data anomalies"
https://id.jobstreet.com/job/85166251?type=standard&ref=search-standalone&origin=cardTitle#sol=60d642721ec0bb82381482be989a60ff67560773,indonesia,D3 for Data Analyst - Production Staff (CODE : PROD DA),PT Panasonic Gobel Energy Indonesia (PECGI),"Cibitung, West Java",Database Development & Administration (Information & Communication Technology),Full time,"About the role

We are seeking a talented Data Analyst to join our dynamic Production team at PT Panasonic Gobel Energy Indonesia (PECGI) in Cibitung District, Bekasi, West Java. As a fulltime employee, you will play a crucial role in driving data-driven decision making and optimising our production processes.
What you'll be doing
Collect, analyse and interpret data from various production systems to identify trends, patterns and opportunities for improvement
Develop and maintain reporting dashboards to provide real-time visibility into production performance
Collaborate with cross-functional teams to implement data-driven solutions that enhance efficiency and productivity
Assist in the design and development of database structures to support the organisation's data management needs
Provide data-driven recommendations to management to drive strategic decision making
Stay up-to-date with the latest data analysis tools and techniques to continuously improve processes
What we're looking for
D3 qualification in a relevant field such as Information Technology, Computer Science or Data Analytics
Proficient in data analysis tools and techniques, including SQL, Excel, and data visualisation software
Strong problem-solving and critical thinking skills with the ability to interpret data and draw meaningful insights
Excellent communication and presentation skills to effectively convey data-driven insights to stakeholders
Familiarity with production processes and an understanding of manufacturing operations
Attention to detail and a keen interest in continuous improvement
What we offer

At PT Panasonic Gobel Energy Indonesia (PECGI), we are committed to providing a rewarding and fulfilling work environment. You will have the opportunity to contribute to the growth and success of our organisation, while benefiting from:

- Competitive remuneration package
- Comprehensive health and welfare benefits
- Opportunities for professional development and career advancement
- Collaborative and supportive team environment
If you are ready to embark on an exciting data-driven journey with us, we encourage you to apply now."
https://id.jobstreet.com/job/85267434?type=standard&ref=search-standalone&origin=cardTitle#sol=7346589ad3be9b5f15aee3b2a367ceb265ac9396,indonesia,Junior Data Analyst,PT INDONESIA LOGAM PRATAMA,"South Tangerang, Banten",Business/Systems Analysts (Information & Communication Technology),Full time,"Responsibilities :
Collect, clean, and validate data from various sources
Prepare reports and data visualizations to support company's needs
Analyze data trends to identify business opportunities or areas for improvement
Collaborate with other teams to understand data requirements and provide insights
Maintain the security and integrity of managed data
 Qualifications :
Bachelor's degree or equivalent practical experience
Min. 2 years experience in related fields (Fresh Graduate are welcome)
Proficient with Data Analytics tools such as SQL, Python, Tableau, etc
Strong data analytical skills"
https://id.jobstreet.com/job/84804038?type=standard&ref=search-standalone&origin=cardTitle#sol=b14a590bf842426efc9fe0a5bf6cd8bd8956228a,indonesia,Contract & Data Analyst,PT Mineral Alam Abadi (Mineral Alam Abadi Group).,"West Jakarta, Jakarta",Database Development & Administration (Information & Communication Technology),Contract/Temp,"Job Description:
Collaborating with internal users to deliver well-defined scopes of work and commercial aspects, incorporating lessons learned from previous projects.
Supporting and coordinating with other internal functions to ensure seamless contract processes.
Maintaining a structured and organized system of both physical and digital contract records.
Negotiating contract terms with internal and external business stakeholders.
Developing and setting up tender schedules based on lead times stated in the contract requisition.
Preparing, reviewing, and finalizing contractual agreements with a high level of accuracy.
Ensuring compliance, discipline, and accuracy in record keeping and contract documentation.
Leading regular contract performance reviews with major contractors to resolve issues, improve overall performance, and streamline the invoice and payment processes.
Job Requirement:
Bachelor’s degree in a relevant field with a minimum of 1 year experience in contract administration or a related role.
Strong attention to detail with the ability to spot errors and inconsistencies.
General understanding of legal and regulatory requirements involved in contracts.
Ability to work independently and manage multiple projects simultaneously.
High integrity, hardworking, open-minded, innovative, agile, and honest.
Strong planning and organizational skills with the ability to set and achieve realistic goals.
Effective teamwork, with demonstrable ability to lead and coordinate with cross-functional teams.
Fast response time and strong prioritization skills.
Strong written and verbal communication skills, including proficiency in Microsoft Office (Word, Excel, PowerPoint).
Excellent analytical, problem-solving, and documentation skills."
https://id.jobstreet.com/job/85567564?type=standard&ref=search-standalone&origin=cardTitle#sol=b3ddcf1112bd8bc11912c51b671536ecf23d0d9c,indonesia,Data Analyst (Azure Synapse),PT Rsystems Ibizcs International,"Central Jakarta, Jakarta",Business/Systems Analysts (Information & Communication Technology),Full time,"Qualifications:
Bachelor’s degree in Data Science, Computer Science, Information Technology, or a related field.
Minimum of 2 years of experience with Azure Synapse for ETL operations.
At least 2 years of experience building dashboards using Power BI and Tableau.
Proficiency in SQL, Tabelau and Azure Synapse
Strong analytical and problem-solving abilities with sharp attention to detail.
Excellent communication and interpersonal skills.
Ability to work independently and within a collaborative team environment.
Good communicate in English
Willing for contract based
Key Responsibilities:
Perform ETL processes using Azure Synapse to integrate and manage data from diverse sources.
Develop and maintain interactive dashboards using Power BI and Tableau to drive business decisions.
Collaborate with cross-functional teams to gather requirements and deliver actionable insights.
Monitor data quality and uphold integrity in data and processes.
Respond to ad-hoc analysis requests with clear, concise findings."
https://id.jobstreet.com/job/84874081?type=standard&ref=search-standalone&origin=cardTitle#sol=698decfacc91b8fb81bee43ea3644add03730bf3,indonesia,JUNIOR DATA ANALYST,PT Smart Multi Finance,Jakarta,Analysts (Consulting & Strategy),Full time,"Kami sedang mencari Junior Data Analyst yang teliti, analitis, dan memiliki kemampuan kuat dalam mengolah data menggunakan Microsoft Excel. Posisi ini cocok untuk kamu yang memiliki ketertarikan terhadap angka, mampu menyajikan data menjadi informasi yang berguna, dan ingin mengembangkan karier di bidang analitik.
Kualifikasi:
Pendidikan minimal S1 dari jurusan Statistik, Matematika, Teknik, Ekonomi, atau jurusan terkait.
Memiliki kemampuan lanjutan dalam Microsoft Excel (VLOOKUP/XLOOKUP, Pivot Table, IF/SUMIFS, Conditional Formatting, Data Validation, dll).
Mampu mengelola dan membersihkan data (data cleaning).
Memiliki kemampuan analisis dan problem solving yang baik.
Teliti, detail-oriented, dan mampu bekerja dengan data dalam jumlah besar.
Komunikatif dan mampu menyampaikan hasil analisis dalam bentuk yang mudah dipahami.
Pengalaman kerja di bidang analisis data menjadi nilai tambah, namun lulusan baru dipersilakan melamar.
Memahami dasar-dasar Google Sheets dan visualisasi data (misalnya menggunakan grafik Excel).
Penempatan Head Office (BSD-Kelapa Gading)"
https://id.jobstreet.com/job/85550722?type=standard&ref=search-standalone&origin=cardTitle#sol=386f535d6fb8cb17ae9bc7be251e86c8a1b3b5e0,indonesia,Data Analyst Associate,PT Solusi Transportasi Indonesia,Jakarta,Business/Systems Analysts (Information & Communication Technology),Full time,"Company Description
About Grab and Our Workplace
Grab is Southeast Asia's leading superapp. From getting your favourite meals delivered to helping you manage your finances and getting around town hassle-free, we've got your back with everything. In Grab, purpose gives us joy and habits build excellence, while harnessing the power of Technology and AI to deliver the mission of driving Southeast Asia forward by economically empowering everyone, with heart, hunger, honour, and humility.
Job Description
Get to Know the Team
You will join a dynamic team reporting to the Senior Manager of Finance Data Strategy. We are dedicated to consolidating data from different sources to provide a coherent and unified view for finance stakeholders. We prioritize data consistency, quality, and accessibility, and we thrive on cross-functional collaboration to meet the diverse needs of our business.
Get to Know the Role
As a Data Analyst, Finance Product & Data Integration at Grab, you will consolidate data from various sources to provide a unified view for finance stakeholders. You will ensure data consistency, quality, and accessibility, while collaborating with Finance, business teams, and the Data Engineering team. Your role includes maintaining databases, ensuring data integrity and security, and conducting regular audits and quality checks. Robust analytical skills, attention to detail, and cross-functional collaboration are essential for this position. This role is based on-site in our Jakarta office.
The Critical Tasks You Will Perform
You will develop data integration solutions that match business requirements, craft SQL scripts, examine source data structures, detect data quality inconsistencies, and design strategies to handle data integration obstacles.
You will work with finance stakeholders, engineers, and product teams to comprehend the associated business processes and transform these understandings into technical scripts.
You will design and deploy data integration solutions, select appropriate data integration tools, develop data mapping, set up transformation and load (ETL) processes, and construct data integration workflows.
You will analyze requirements, and develop financial operational reports or dashboards, including automating existing reporting procedures.
You will provide technical support to resolve data integration issues and troubleshoot data-related problems.
You will guide a team of external consultants to execute system-related requests by breaking down business requirements into actionable steps based on how the system is set up.
Qualifications
What Essential Skills You Will Need
Bachelor's Degree in Data Analytics, Business Analytics, Finance, Economics, Statistics, Computer Science or a related field.
Minimum 5 years experiences at minimum in finance operations/data analytics/business intelligence area.
Must be fluent in SQL language, comfortable diving in messy and scattered data.
Exposure in financial reporting, Oracle ERP and data reconciliation.
Exposure in ETL tool, tableau, python is added advantage.
Familiar with the user interface and navigation of Power BI dashboards.
Additional Information
Life at Grab
We care about your well-being at Grab, here are some of the global benefits we offer:
We have your back with Term Life Insurance and comprehensive Medical Insurance.
With GrabFlex, create a benefits package that suits your needs and aspirations.
Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leave
We have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.
Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours
What We Stand For at Grab
We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally regardless of nationality, ethnicity, religion, age, gender identity, sexual orientation, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique."
https://id.jobstreet.com/job/85302424?type=standard&ref=search-standalone&origin=cardTitle#sol=eb7e799f88c947016b209fccfc15d42d28e32663,indonesia,Data Analyst,PT Mata Pelangi Chemindo,"West Jakarta, Jakarta","Analysis & Reporting (Manufacturing, Transport & Logistics)",Full time,"We are looking to hire a Data Analyst to join us. You will take responsibility for managing our master data set, developing reports, and assess potential risks. To do well in this role you need a very fine eye for detail, experience as a data analyst, and a deep understanding of the popular data analysis tools and databases.
Required skills and competencies:
Bachelor’s degree from an accredited university in FMIPA/ Statistics/ Actuarial.
Proven work experience as a data analyst or business analyst
Ability to work with stakeholders to assess potential risks.
Experience in methodologies and processes for managing large-scale databases.
High-level written and verbal communication skills.
Fluent in english verbal and written."
https://id.jobstreet.com/job/85548560?type=standard&ref=search-standalone&origin=cardTitle#sol=b4fde717c74825549bc42d5f276031513549272c,indonesia,Sales Data Analyst (Commission & Data Reporting) - Karawaci,PT. LIPPO KARAWACI TBK,"Tangerang, Banten",Database Development & Administration (Information & Communication Technology),Full time,"About the role

We are seeking a talented Sales Data Analyst to join our team at PT. LIPPO KARAWACI TBK'. As a Sales Data Analyst, you will be responsible for analysing and reporting on our sales data using DAX Power BI, with a focus on commission tracking and data reporting. This is a full-time position based in Tangerang Banten.
What you'll be doing
Design and maintain Power BI dashboards for external divisions to gain deeper analysis with interactive and informative dashboards.
Developing and maintaining comprehensive sales reporting and analytics to track commission structures and key performance metrics using power BI
Analysing sales data to identify trends, opportunities, and areas for improvement
Preparing regular sales reports and presentations for management and key stakeholders
Collaborating with the sales team to understand their data needs and provide valuable insights
Implementing data quality assurance processes to ensure the integrity of sales data
Identifying and implementing process improvements to enhance the efficiency and effectiveness of sales data reporting
What we're looking for
Bachelor Degree in a quantitative field such as statistics, economics, mathematic, or computer science
Minimum 3 years of experience in a sales data analysis or reporting role
Proficient in data manipulation, analysis, and visualization using tools like Excel, SQL, and Power BI
Strong problem-solving and critical thinking skills to uncover insights from data
Excellent communication and presentation skills to effectively convey complex data-driven insights
Familiarity with sales commission structures and data reporting in the property industry is a plus
What we offer

At PT. LIPPO KARAWACI TBK', we are committed to providing our employees with a supportive and rewarding work environment. In addition to a competitive salary, we offer a range of benefits, including:
Comprehensive healthcare coverage
Generous annual leave and sick leave entitlements
Opportunities for career advancement and professional development
Collaborative and inclusive company culture"
https://id.jobstreet.com/job/85545558?type=standard&ref=search-standalone&origin=cardTitle#sol=517cd75c8f45b3f2e8be892e5e174cbe55c288b0,indonesia,Logistic Data Analyst,PT Zoomlion Indonesia Heavy Industry,"North Jakarta, Jakarta","Analysis & Reporting (Manufacturing, Transport & Logistics)",Full time,"Responsibilities :
- Build and maintain data pipelines related to databases, dashboards and apps
- Ensure uptime and performance of dashboards and other data products
- Create automations of data pipeline
- Optimize schema, data models and system design for various data projects
- Drive innovation in Analytics processes, governance, organizational and platform models, tool selections, and data integration options
- Handle data sensitive etc

Requirements:
- Bachelor’s degree in Statistics, Data Science, Business Analytics, Economics, Industrial Engineering, or a related field.
- 5+ years of experience in data analysis or business intelligence, preferably in sales or commercial functions.
- Proficiency in data analysis tools such as Microsoft Excel (including pivot tables, advanced formulas), Google Sheets, and SQL.
- Experience with business intelligence and data visualization tools"
https://id.jobstreet.com/job/85529570?type=standard&ref=search-standalone&origin=cardTitle#sol=65659ff45d9701c3870594c32371a2c860339b87,indonesia,Jr. Data Analyst,PT Jasa Angkasa Semesta,"Tangerang, Banten",Business/Systems Analysts (Information & Communication Technology),Full time,"Responsibilities :
Build and maintain data pipelines related to databases, dashboards and apps
Ensure uptime and performance of dashboards and other data products
Create automations of data pipeline
Optimize schema, data models and system design for various data projects
Drive innovation in BI/DW/Analytics processes, governance, organizational and platform models, tool selections, and data integration options
Requirements :
Bachelor’s Degree majoring in computer science, statistics, or information systems or related fields with min GPA 3.00
Preferably 1 year of working experience in Data Analytics or Analytics Engineering. Fresh graduates with relevant internship experiences or good portfolios are welcomed to apply
Advance skill in Microsoft Excel
Proficient in Python data cleaning and wrangling (data scraping is a plus)
Experience with data visualization tools, preferably Power BI with DAX scripting
Understanding in data modeling and able to build end-to-end dashboard pipeline
Proficient in decode and construct relational databases (PostgreSQL) from system design
Familiar in shell scripting, SQL, and Docker
Familiar with Data Lake and Data Warehouse infrastructure, preferably Microsoft Fabric and OneLake is a plus
Strong analytical and problem solving skills paired with the ability to develop creative efficient solutions.
Ability to work collaboratively in a team environment and effectively with people at all levels in an organization
Exhibits a strong willingness to learn and grow, with a proven track record of continuous self-improvement across various skill sets
Proficiency in English communication both verbal and written
Willing to work at Soekarno Hatta International Airport, Tangerang"
https://id.jobstreet.com/job/84664778?type=standard&ref=search-standalone&origin=cardTitle#sol=ca1eab8c6a82228131254b66ab83dc91aebd8f4a,indonesia,Data Analyst,PT Dinus Cipta Mandiri,"West Jakarta, Jakarta",Business/Systems Analysts (Information & Communication Technology),Contract/Temp,"Job requirements:
Max 35 years
Bachelor/Master's degree majoring in Statistics, Mathematics, Physics, Computers/Informatics, Engineering
Proficiency in Excel
Experience in using SQL
Experience with statistical analysis and data mining
Strong analytical and problem solving skills including ability to independently drive analysis concluding with rationalized recommendations
Strong communications skills for both technical and business purposes
Have knowledge of distribution systems
Fluent in English
 Job Description:
Analyzing data related to sales, purchasing, distribution
Create reports and provide the data needed to help decision makers
Work closely with the marketing team to determine metrics to measure the success of business performance & achieve goals
Conduct cause-effect analysis to evaluate the effectiveness of various marketing initiatives
Manage the distribution of goods"
